countryCode,year,gdp
BMU,1989,1501500032
BMU,1990,1592400000
BMU,1991,1634899968
BMU,1992,1679900032
BMU,1993,1820359936
BMU,1994,1867160064
BMU,1995,2030749952
BMU,1996,2695390000
BMU,1997,2932827000
BMU,1998,3130748000
BMU,1999,3324433000
BMU,2000,3480219000
BMU,2001,3680483000
BMU,2002,3937228000
BMU,2003,4186525000
BMU,2004,4484703000
BMU,2005,4868136000
BMU,2006,5414299000
BMU,2007,5895048000
BMU,2008,6109928000
BMU,2009,5806378000
BMU,2010,5744414000
BMU,2011,5550771000
BMU,2012,5473536000
BOL,1960,563110051.985951
BOL,1961,612518907.152565
BOL,1962,669722540.430041
BOL,1963,721142960.441744
BOL,1964,812543073.809663
BOL,1965,908874535.938603
BOL,1966,994044552.923342
BOL,1967,1084059817.95356
BOL,1968,908874535.938603
BOL,1969,964615702.561641
BOL,1970,1017171717.17172
BOL,1971,1095454545.45455
BOL,1972,1257615644.97932
BOL,1973,1263018490.75462
BOL,1974,2100249875.06247
BOL,1975,2404697651.17441
BOL,1976,2732083958.02099
BOL,1977,3227436281.85907
BOL,1978,3758220889.55522
BOL,1979,4421343606.18135
BOL,1980,4537487842.81733
BOL,1981,5891606677.69193
BOL,1982,5594118400.64131
BOL,1983,5422656261.8957
BOL,1984,6169481549.38442
BOL,1985,5377277406.71638
BOL,1986,3959379487.6064
BOL,1987,4347956298.51327
BOL,1988,4597615562.66594
BOL,1989,4715978868.21613
BOL,1990,4867582620.20708
BOL,1991,5343259388.76337
BOL,1992,5643864407.82255
BOL,1993,5734703452.22129
BOL,1994,5981218996.99601
BOL,1995,6715164550.84431
BOL,1996,7396952081.04662
BOL,1997,7925733785.53783
BOL,1998,8497499333.04659
BOL,1999,8285061618.15839
BOL,2000,8397858184.79382
BOL,2001,8141513292.12402
BOL,2002,7905485216.17852
BOL,2003,8082396525.99433
BOL,2004,8773451738.91129
BOL,2005,9549196255.88892
BOL,2006,11451845341.2441
BOL,2007,13120107687.9377
BOL,2008,16674276951.8438
BOL,2009,17339992165.2422
BOL,2010,19649724655.5819
BOL,2011,23948670617.7235
BOL,2012,27035110130.246
BRA,1960,15165569912.5199
BRA,1961,15236854859.469
BRA,1962,19926293839.0163
BRA,1963,23021477292.2093
BRA,1964,21211892259.9904
BRA,1965,21790035102.382
BRA,1966,27062716510.5085
BRA,1967,30591834045.3823
BRA,1968,33875881906.0553
BRA,1969,37458898265.2258
BRA,1970,42327600115.9852
BRA,1971,49204456711.657
BRA,1972,58539008795.7658
BRA,1973,79279057736.1044
BRA,1974,105136007544.771
BRA,1975,123709376566.885
BRA,1976,152678020453.114
BRA,1977,176171284305.289
BRA,1978,200800891871.957
BRA,1979,224969488839.356
BRA,1980,235024598984.118
BRA,1981,263561088975.615
BRA,1982,281682304160.256
BRA,1983,203304515490.695
BRA,1984,209023912696.764
BRA,1985,222942790435.318
BRA,1986,268137224729.724
BRA,1987,294084112392.657
BRA,1988,330397381998.489
BRA,1989,425595310000
BRA,1990,461951782000
BRA,1991,407337832905.405
BRA,1992,390566551483.761
BRA,1993,438299504406.263
BRA,1994,546233380259.659
BRA,1995,768951297894.977
BRA,1996,839682618644.911
BRA,1997,871200342859.687
BRA,1998,843827363149.355
BRA,1999,586862640399.442
BRA,2000,644701831101.394
BRA,2001,553582178386.192
BRA,2002,504221228974.035
BRA,2003,552469288267.793
BRA,2004,663760341880.342
BRA,2005,882185702547.247
BRA,2006,1088916819852.94
BRA,2007,1366853244424.28
BRA,2008,1653538618144.8
BRA,2009,1620165226993.77
BRA,2010,2143035333258.24
BRA,2011,2476652189879.72
BRA,2012,2252664120777.39
BRB,1960,87383113.7082563
BRB,1961,93216432.3803695
BRB,1962,96949756.330522
BRB,1963,109083059.168518
BRB,1964,108383060.927864
BRB,1965,114683045.097089
BRB,1966,123608022.665682
BRB,1967,137103729.870016
BRB,1968,137300000
BRB,1969,154400000
BRB,1970,181500000
BRB,1971,204010328.888222
BRB,1972,233383639.978896
BRB,1973,284759098.097978
BRB,1974,340492903.658634
BRB,1975,402158285.756234
BRB,1976,435871861.918538
BRB,1977,495116619.265309
BRB,1978,552876225.283913
BRB,1979,670312672.251523
BRB,1980,860438453.32038
BRB,1981,946949724.873939
BRB,1982,989409791.650169
BRB,1983,1050464828.03944
BRB,1984,1144931025.91334
BRB,1985,1198180245.50696
BRB,1986,1315567052.9401
BRB,1987,1448665027.59519
BRB,1988,1540893882.55387
BRB,1989,1703922714.56329
BRB,1990,2023318164.38209
BRB,1991,2007109742.66963
BRB,1992,1950900000
BRB,1993,2046188943.48556
BRB,1994,2151295089.19152
BRB,1995,2261969772.41831
BRB,1996,2411872813.71606
BRB,1997,2549296364.67692
BRB,1998,2874459180.62627
BRB,1999,3012031888.84215
BRB,2000,3119500000
BRB,2001,3112350000
BRB,2002,3168600000
BRB,2003,3271200000
BRB,2004,3509700000
BRB,2005,3891500000
BRB,2006,4314050000
BRB,2007,4513250000
BRB,2008,4541550000
BRB,2009,4592650000
BRB,2010,4433700000
BRB,2011,4368900000
BRB,2012,4224850000
BRN,1965,114040245.655299
BRN,1966,132758395.400497
BRN,1967,139030445.576898
BRN,1968,160819286.554292
BRN,1969,161211289.690318
BRN,1970,179080099.307461
BRN,1971,197523179.241883
BRN,1972,270818555.823521
BRN,1973,433092003.579273
BRN,1974,1073577085.64159
BRN,1975,1168304305.65513
BRN,1976,1423061356.64562
BRN,1977,1732721160.94122
BRN,1978,1941600703.60598
BRN,1979,2803780005.51826
BRN,1980,4928824957.9675
BRN,1981,4366213849.57637
BRN,1982,4264252336.4486
BRN,1983,3844723142.45149
BRN,1984,3782523088.4628
BRN,1985,3523612563.06532
BRN,1986,2358592817.12134
BRN,1987,2754463437.79677
BRN,1988,2690717551.18267
BRN,1989,2985467989.54007
BRN,1990,3520551724.13793
BRN,1991,3701667052.55846
BRN,1992,4183548189.07305
BRN,1993,4105706151.75145
BRN,1994,4087337959.93191
BRN,1995,4734020036.68689
BRN,1996,5115602836.87943
BRN,1997,5197332974.13793
BRN,1998,4051147227.53346
BRN,1999,4600000000
BRN,2000,6001153317.86543
BRN,2001,5601090584.36122
BRN,2002,5843329101.97699
BRN,2003,6557333067.38606
BRN,2004,7872333197.25476
BRN,2005,9531402829.84859
BRN,2006,11470703002.0769
BRN,2007,12247627894.6321
BRN,2008,14393099068.5859
BRN,2009,10732435033.6862
BRN,2010,12369708858.9029
BRN,2011,16359795685.7116
BRN,2012,16953952625.403
BTN,1980,135653289.917384
BTN,1981,146391643.093012
BTN,1982,148934332.000039
BTN,1983,165585938.110355
BTN,1984,169264987.184926
BTN,1985,172217500.789606
BTN,1986,201375722.7475
BTN,1987,253182456.745234
BTN,1988,283855835.889024
BTN,1989,275949887.847409
BTN,1990,299787274.771613
BTN,1991,250045841.039783
BTN,1992,250794358.529508
BTN,1993,235239569.337404
BTN,1994,270801565.190961
BTN,1995,303053461.882371
BTN,1996,316420860.158369
BTN,1997,365964500.196472
BTN,1998,376955086.107719
BTN,1999,419035810.783235
BTN,2000,439158233.475187
BTN,2001,476360697.049551
BTN,2002,537050133.254524
BTN,2003,622026106.84369
BTN,2004,702682018.270426
BTN,2005,818869145.811526
BTN,2006,897672085.755359
BTN,2007,1196090841.36845
BTN,2008,1257480560.88532
BTN,2009,1264686356.65309
BTN,2010,1585319109.1083
BTN,2011,1833738375.8303
BTN,2012,1779561112.28857
BWA,1960,30411449.5204893
BWA,1961,32902654.4010581
BWA,1962,35644985.2182477
BWA,1963,38091777.0677901
BWA,1964,41616418.5070928
BWA,1965,45788670.6930146
BWA,1966,51465624.4090769
BWA,1967,58642385.2376744
BWA,1968,66248426.9941409
BWA,1969,77361532.9935123
BWA,1970,96243298.1393835
BWA,1971,126954476.930714
BWA,1972,165253183.617311
BWA,1973,244124115.653176
BWA,1974,306044205.922122
BWA,1975,355168715.375176
BWA,1976,372025093.434102
BWA,1977,451624959.61005
BWA,1978,590407375.160033
BWA,1979,819870595.111537
BWA,1980,1060889705.11871
BWA,1981,1073812403.80662
BWA,1982,1014945860.82549
BWA,1983,1172230575.57996
BWA,1984,1240821849.27576
BWA,1985,1114783538.17406
BWA,1986,1392602040.14794
BWA,1987,1965227085.13155
BWA,1988,2644554881.84186
BWA,1989,3083822367.10683
BWA,1990,3790636664.02546
BWA,1991,3942877353.59054
BWA,1992,4146464586.61674
BWA,1993,4160129177.1556
BWA,1994,4259258810.89328
BWA,1995,4730599690.73974
BWA,1996,4847757703.86629
BWA,1997,5020265168.28901
BWA,1998,4790481509.17679
BWA,1999,5484263050.39562
BWA,2000,5788311645.24919
BWA,2001,5489646902.56223
BWA,2002,5438856515.10063
BWA,2003,7511538764.70587
BWA,2004,8957491784.92086
BWA,2005,9931223496.1573
BWA,2006,10126990487.9848
BWA,2007,10939028155.3688
BWA,2008,11113042238.1836
BWA,2009,10106837286.0116
BWA,2010,13746712705.5936
BWA,2011,15292424757.1964
BWA,2012,14504339385.9436
CAF,1960,112155598.424137
CAF,1961,123134583.702686
CAF,1962,124482774.155572
CAF,1963,129379123.792932
CAF,1964,142025078.771562
CAF,1965,150574795.28224
CAF,1966,157930018.375448
CAF,1967,163820513.701425
CAF,1968,191767441.663587
CAF,1969,188039209.876317
CAF,1970,189106529.232059
CAF,1971,201450800.155415
CAF,1972,230317882.787365
CAF,1973,271183082.197963
CAF,1974,281398705.922214
CAF,1975,378660015.774664
CAF,1976,451152460.825277
CAF,1977,507298148.292476
CAF,1978,610578631.218134
CAF,1979,700764746.929727
CAF,1980,797048197.065069
CAF,1981,694803623.872112
CAF,1982,748312391.344694
CAF,1983,658679332.649258
CAF,1984,637820670.572429
CAF,1985,864849836.841362
CAF,1986,1122265014.86379
CAF,1987,1200991976.20365
CAF,1988,1264899288.27967
CAF,1989,1233930279.03002
CAF,1990,1440711459.411
CAF,1991,1377374987.52052
CAF,1992,1411917554.45482
CAF,1993,1278781259.30117
CAF,1994,851174357.309582
CAF,1995,1115389673.9125
CAF,1996,1007791126.56226
CAF,1997,937741512.447574
CAF,1998,967338390.360019
CAF,1999,999477458.730474
CAF,2000,914500331.983723
CAF,2001,931833293.75345
CAF,2002,991387865.044932
CAF,2003,1139754771.91102
CAF,2004,1270080228.23241
CAF,2005,1350300947.46755
CAF,2006,1473721520.69935
CAF,2007,1698125679.65188
CAF,2008,1985370254.96172
CAF,2009,1981728179.49882
CAF,2010,1986014759.19785
CAF,2011,2212696611.84727
CAF,2012,2184181390.99191
CAN,1960,41093453544.9096
CAN,1961,40767969453.696
CAN,1962,41978852041.4426
CAN,1963,44657169109.224
CAN,1964,48882938810.2204
CAN,1965,53909570342.169
CAN,1966,60358632035.1532
CAN,1967,64768831262.1761
CAN,1968,70759031841.7237
CAN,1969,77887510241.7083
CAN,1970,86303952531.3427
CAN,1971,97473757179.6395
CAN,1972,111034447924.033
CAN,1973,128943105689.431
CAN,1974,157503067484.663
CAN,1975,170685214313.803
CAN,1976,202833671399.594
CAN,1977,207779031499.765
CAN,1978,214672569474.884
CAN,1979,238669113880.826
CAN,1980,268893260348.957
CAN,1981,300668112436.4
CAN,1982,307902245278.431
CAN,1983,333808828302.499
CAN,1984,347140761331.171
CAN,1985,355704137678.506
CAN,1986,368867218423.893
CAN,1987,421530165912.519
CAN,1988,498166896887.95
CAN,1989,555513513513.514
CAN,1990,582722831676.38
CAN,1991,598208082395.042
CAN,1992,579531728303.136
CAN,1993,563664832183.552
CAN,1994,564493995313.415
CAN,1995,590517341882.833
CAN,1996,613761642830.95
CAN,1997,637536472627.474
CAN,1998,616766430738.119
CAN,1999,661264723699.266
CAN,2000,724918860682.782
CAN,2001,715423553719.008
CAN,2002,734661951188.428
CAN,2003,865873242452.359
CAN,2004,992226099521.914
CAN,2005,1133759985475.67
CAN,2006,1278610846644.8
CAN,2007,1424065729447.91
CAN,2008,1502678437546.86
CAN,2009,1337577639751.55
CAN,2010,1577040082217.76
CAN,2011,1737001010101.01
CAN,2012,1779634707766.21
CHE,1960,9522746719.21614
CHE,1961,10712712465.0522
CHE,1962,11879982758.5619
CHE,1963,13063643795.7884
CHE,1964,14480556571.5476
CHE,1965,15346741669.7575
CHE,1966,16480058704.8531
CHE,1967,17740013179.26
CHE,1968,18942729779.1
CHE,1969,20524886616.4789
CHE,1970,22953068953.8767
CHE,1971,27582698229.5522
CHE,1972,33830223659.3166
CHE,1973,45496506753.7342
CHE,1974,52431628870.7686
CHE,1975,60110547986.6986
CHE,1976,62874717607.4576
CHE,1977,67152808753.0206
CHE,1978,93913291474.7254
CHE,1979,105564823607.509
CHE,1980,112531847651.728
CHE,1981,103062479965.889
CHE,1982,105632100679.703
CHE,1983,105256552787.385
CHE,1984,100501184695.067
CHE,1985,101901431957.592
CHE,1986,146075372831.175
CHE,1987,182937591991.014
CHE,1988,197908057168.728
CHE,1989,191081490230.454
CHE,1990,244022455168.442
CHE,1991,246903857779.637
CHE,1992,257022106857.488
CHE,1993,249966798830.536
CHE,1994,276720695309.644
CHE,1995,323971635945.877
CHE,1996,312031429538.026
CHE,1997,272270373866.189
CHE,1998,278904197266.52
CHE,1999,273548236722.807
CHE,2000,256042925982.354
CHE,2001,262647169329.818
CHE,2002,286658255888.618
CHE,2003,334574926429.049
CHE,2004,374224186243.667
CHE,2005,384753967478.597
CHE,2006,405183914852.772
CHE,2007,450528109859.46
CHE,2008,524289203562.031
CHE,2009,509467163036.925
CHE,2010,550638974461.538
CHE,2011,657417830723.595
CHE,2012,631173029581.956
CHI,1998,5945677376.61477
CHI,1999,6262740656.85164
CHI,2000,6439703434.71024
CHI,2001,6232906290.4851
CHI,2002,6663669064.7482
CHI,2003,7332244897.95918
CHI,2004,8553643354.08275
CHI,2005,8827272727.27273
CHI,2006,9676172953.08188
CHI,2007,11514605842.3369
CHL,1960,4211762521.8548
CHL,1961,4705377499.81869
CHL,1962,5502763243.33889
CHL,1963,5482749434.20374
CHL,1964,5794301526.88849
CHL,1965,6053790468.24208
CHL,1966,7013580346.15593
CHL,1967,6913560997.04789
CHL,1968,7074820185.61307
CHL,1969,8179771225.72187
CHL,1970,8981111663.54259
CHL,1971,10694569522.0727
CHL,1972,11532517864.1275
CHL,1973,16387454416.5288
CHL,1974,15535549705.8948
CHL,1975,7226476865.17312
CHL,1976,9857547848.58237
CHL,1977,13359145454.4104
CHL,1978,15399431309.6652
CHL,1979,20729772210.6846
CHL,1980,27572307600.4103
CHL,1981,32644872979.6923
CHL,1982,24339421605.1856
CHL,1983,19770402077.0148
CHL,1984,19232737055.4021
CHL,1985,16486012247.3704
CHL,1986,17722536671.3316
CHL,1987,20902096531.6075
CHL,1988,24640912615.8116
CHL,1989,28385038396.7035
CHL,1990,31558927517.2188
CHL,1991,36424168146.1543
CHL,1992,44467946384.2462
CHL,1993,47693992626.8649
CHL,1994,55154226759.96
CHL,1995,71349202308.6423
CHL,1996,75769008174.2547
CHL,1997,82808986191.6005
CHL,1998,79373597080.1017
CHL,1999,72995286764.4168
CHL,2000,79328640263.7897
CHL,2001,72336972322.3931
CHL,2002,70984568428.5785
CHL,2003,77840186384.8224
CHL,2004,100630707851.859
CHL,2005,124404150138.162
CHL,2006,154671012210.645
CHL,2007,173081288190.418
CHL,2008,179626662207.089
CHL,2009,171956957320.499
CHL,2010,217556229881.153
CHL,2011,251190792425.367
CHL,2012,269869337788.189
CHN,1960,61377930682.0013
CHN,1961,50100934915.6492
CHN,1962,46464003927.0217
CHN,1963,50280424169.1138
CHN,1964,58613239132.7057
CHN,1965,69709152023.4307
CHN,1966,75879433528.3157
CHN,1967,72057026115.9338
CHN,1968,69993499400.1529
CHN,1969,78718820945.8759
CHN,1970,91506213646.1258
CHN,1971,98562021764.4023
CHN,1972,112159815863.885
CHN,1973,136769881126.331
CHN,1974,142254740054.455
CHN,1975,161162497663.83
CHN,1976,151627679386.658
CHN,1977,172349008332.744
CHN,1978,148178859490.823
CHN,1979,176634786270.697
CHN,1980,189399992473.921
CHN,1981,194111112580.308
CHN,1982,203183214981.86
CHN,1983,228455947879.686
CHN,1984,257432147241.187
CHN,1985,306666660698.093
CHN,1986,297831879941.527
CHN,1987,270372194996.888
CHN,1988,309522625241.62
CHN,1989,343973680226.249
CHN,1990,356936901183.933
CHN,1991,379468656246.252
CHN,1992,422660918111.414
CHN,1993,440500898964.599
CHN,1994,559224707280.731
CHN,1995,728007199936.412
CHN,1996,856084729312.253
CHN,1997,952652693079.137
CHN,1998,1019458585326.15
CHN,1999,1083277930359.88
CHN,2000,1198474934198.78
CHN,2001,1324806914358.35
CHN,2002,1453827554714.01
CHN,2003,1640958732775.07
CHN,2004,1931644331142.47
CHN,2005,2256902590825.33
CHN,2006,2712950886698.27
CHN,2007,3494055944791.32
CHN,2008,4521827288303.98
CHN,2009,4991256406734.99
CHN,2010,5930529470799.17
CHN,2011,7321935025069.66
CHN,2012,8227102629831.48
CIV,1960,546203558.310143
CIV,1961,618245634.988018
CIV,1962,645284474.640857
CIV,1963,761047198.810423
CIV,1964,921063326.096901
CIV,1965,919771228.101812
CIV,1966,1024102881.82116
CIV,1967,1082922725.96955
CIV,1968,1281281277.85222
CIV,1969,1361360291.69501
CIV,1970,1455482795.25108
CIV,1971,1584128511.36618
CIV,1972,1849400398.34751
CIV,1973,2508421425.59464
CIV,1974,3070152313.92163
CIV,1975,3893839184.18046
CIV,1976,4662053819.6793
CIV,1977,6265068200.46311
CIV,1978,7900526290.2174
CIV,1979,9142933955.74314
CIV,1980,10175617589.2179
CIV,1981,8432589956.23119
CIV,1982,7567110855.98781
CIV,1983,6838184772.00521
CIV,1984,6841639250.28294
CIV,1985,6977650648.41169
CIV,1986,9158302111.30356
CIV,1987,10087654451.3011
CIV,1988,10255169812.0455
CIV,1989,9757410629.79471
CIV,1990,10795850584.4993
CIV,1991,10492628587.8308
CIV,1992,11152971284.4176
CIV,1993,11045760268.5308
CIV,1994,8313557515.32473
CIV,1995,11000146268.7285
CIV,1996,12139234220.4217
CIV,1997,11722213506.6176
CIV,1998,12782570245.73
CIV,1999,12556457526.9353
CIV,2000,10417060604.9044
CIV,2001,10545285036.7953
CIV,2002,11486664265.305
CIV,2003,13737482343.3822
CIV,2004,15481092596.4757
CIV,2005,16363437145.2025
CIV,2006,17367303155.9802
CIV,2007,19795705245.3489
CIV,2008,23414253327.8501
CIV,2009,23041633638.2307
CIV,2010,22920779597.555
CIV,2011,24073812829.8934
CIV,2012,24680372724.4372
CMR,1960,618740961.846393
CMR,1961,657597317.013411
CMR,1962,699373631.018922
CMR,1963,723624330.677692
CMR,1964,782384403.805909
CMR,1965,814140009.288232
CMR,1966,853268764.31619
CMR,1967,934078958.168675
CMR,1968,1053076992.0168
CMR,1969,1152418382.11797
CMR,1970,1160002328.96821
CMR,1971,1233991070.56099
CMR,1972,1430951432.28522
CMR,1973,1758727646.78718
CMR,1974,2255496517.17176
CMR,1975,2752770608.56655
CMR,1976,3076592633.97198
CMR,1977,3366368801.19307
CMR,1978,4409920571.11064
CMR,1979,5811443663.36231
CMR,1980,6740757493.14259
CMR,1981,7636346056.24426
CMR,1982,7322913599.99482
CMR,1983,7381853864.71487
CMR,1984,7801858400.87719
CMR,1985,8148223551.98538
CMR,1986,10621157923.394
CMR,1987,12302473328.7923
CMR,1988,12493286836.9884
CMR,1989,11140057045.8017
CMR,1990,11151578702.8802
CMR,1991,12434368415.9998
CMR,1992,11396311478.4043
CMR,1993,13532152214.7985
CMR,1994,9220467286.23934
CMR,1995,8733227080.86831
CMR,1996,9732338099.34075
CMR,1997,9840550361.48209
CMR,1998,9629642599.839
CMR,1999,10486456218.2642
CMR,2000,9287367568.8254
CMR,2001,9633109256.77677
CMR,2002,10879778327.809
CMR,2003,13621809574.3326
CMR,2004,15775356736.7031
CMR,2005,16587921220.9676
CMR,2006,17953103008.559
CMR,2007,20431779033.658
CMR,2008,23735537026.2769
CMR,2009,22165009362.7864
CMR,2010,22493301699.3672
CMR,2011,25486923058.8757
CMR,2012,25321590401.7168
COG,1960,131731862.666879
COG,1961,151675739.030154
COG,1962,166521240.026537
COG,1963,172233430.691922
COG,1964,185693724.829007
COG,1965,198318063.860835
COG,1966,220613582.369827
COG,1967,237397428.336429
COG,1968,251247458.012189
COG,1969,265040036.059116
COG,1970,274960699.85855
COG,1971,322128019.323561
COG,1972,410669262.897929
COG,1973,541973362.480998
COG,1974,585364635.354748
COG,1975,767102679.018622
COG,1976,754549600.548182
COG,1977,765224030.636552
COG,1978,878771771.29105
COG,1979,1198749665.95066
COG,1980,1705796849.54655
COG,1981,1993512325.92286
COG,1982,2160640566.5396
COG,1983,2097274289.61512
COG,1984,2193581366.40722
COG,1985,2160872541.41887
COG,1986,1849268214.68184
COG,1987,2297753649.2798
COG,1988,2212536313.33492
COG,1989,2389593021.94866
COG,1990,2798746050.58236
COG,1991,2724853507.64996
COG,1992,2933222705.7974
COG,1993,1918970177.74925
COG,1994,1769365438.88526
COG,1995,2116003868.17373
COG,1996,2540697537.70424
COG,1997,2322719101.28455
COG,1998,1949481380.64925
COG,1999,2353909441.70059
COG,2000,3219910666.0298
COG,2001,2794259756.13093
COG,2002,3019993723.12586
COG,2003,3495868724.65945
COG,2004,4648628839.49057
COG,2005,6087002681.74095
COG,2006,7731261168.83097
COG,2007,8394688589.03459
COG,2008,11859015180.8733
COG,2009,9593536719.0203
COG,2010,12007880067.3847
COG,2011,14425606793.3022
COG,2012,13677928883.6386
COL,1960,4040948305.94945
COL,1961,4552914126.02977
COL,1962,4968598034.74467
COL,1963,4838841457.77778
COL,1964,5992169472
COL,1965,5790247619.04762
COL,1966,5452762962.96296
COL,1967,5727208180.14705
COL,1968,5918467519.18157
COL,1969,6405440200.13469
COL,1970,7198373469.47995
COL,1971,7820367892.9766
COL,1972,8671371951.2195
COL,1973,10315774588.1355
COL,1974,12370045405.1288
COL,1975,13098633901.8673
COL,1976,15341403660.4698
COL,1977,19470978268.2589
COL,1978,23263511958.0509
COL,1979,27940389361.1188
COL,1980,33400712095.04
COL,1981,36388389129.3376
COL,1982,38968019453.0773
COL,1983,38729822781.5997
COL,1984,38253120737.9671
COL,1985,34894419525.2204
COL,1986,34942483688.1685
COL,1987,36373312082.6578
COL,1988,39212545681.4333
COL,1989,39540083645.5519
COL,1990,40274204595.2296
COL,1991,41239551378.2482
COL,1992,49279585355.0948
COL,1993,55802540100.9795
COL,1994,81703496603.9934
COL,1995,92507277798.1985
COL,1996,97160111573.337
COL,1997,106659507963.528
COL,1998,98443743190.8491
COL,1999,86186156584.3817
COL,2000,99886577575.5444
COL,2001,98203544965.2678
COL,2002,97933392356.4253
COL,2003,94684582573.3167
COL,2004,117074865515.279
